robot_x,robot_y,robot_z,aurora_x,aurora_y,aurora_z,diff
-10.0,-360.0,100.0,-17.42,3.16,-209.70000000000002,10.49085468396164
-10.0,-360.0,80.0,-12.200000000000001,2.2800000000000002,-210.46,6.531623994076815
-10.0,-360.0,60.0,-4.12,-0.9500000000000001,-212.63,6.144323559188596
-10.0,-360.0,40.0,6.47,-7.58,-215.8,17.16486562720489
-10.0,-380.0,200.0,-11.06,-2.5,-214.61,1.259036139274806
-10.0,-380.0,180.0,-12.41,-1.94,-214.3,2.618956280658385
-10.0,-380.0,160.0,-14.41,-0.8,-213.63,4.903255245242696
-10.0,-380.0,140.0,-16.78,0.92,-212.67000000000002,7.883530427416385
-10.0,-380.0,120.0,-18.44,2.93,-211.64000000000001,10.485073771795788
-10.0,-380.0,100.0,-17.94,4.43,-211.04,11.113755980765463
-10.0,-380.0,80.0,-14.93,4.61,-211.03,9.294411869505247
-10.0,-380.0,60.0,-10.21,2.66,-211.54,5.81613376737503
-10.0,-380.0,40.0,-4.37,-2.04,-212.07,5.922404241522191
-10.0,-400.0,200.0,-10.59,-2.92,-214.81,1.0223071945359674
-10.0,-400.0,180.0,-11.58,-2.5300000000000002,-214.68,1.782237919022038
-10.0,-400.0,160.0,-13.13,-1.6600000000000001,-214.35,3.382435808703545
-10.0,-400.0,140.0,-15.13,-0.18,-213.72,5.783671152477465
-10.0,-400.0,120.0,-16.87,1.76,-212.88,8.313981717564698
-10.0,-400.0,100.0,-17.62,3.6,-212.04,10.108611774126063
-10.0,-400.0,80.0,-17.11,4.74,-211.20000000000002,10.681646502295415
-10.0,-400.0,60.0,-15.73,4.6000000000000005,-210.13,10.086243701200168
-10.0,-400.0,40.0,-13.370000000000001,2.57,-208.72,8.293500587809712
-0.0,-240.0,200.0,-10.07,-2.2800000000000002,-215.24,0.9776972946674309
-0.0,-240.0,180.0,-10.27,-2.54,-215.20000000000002,0.9984648216136743
-0.0,-240.0,160.0,-10.55,-3.06,-214.88,1.1024209722243103
-0.0,-240.0,140.0,-10.93,-3.89,-214.18,1.8150460049265966
-0.0,-240.0,120.0,-11.370000000000001,-5.03,-213.1,3.2369603025060445
-0.0,-240.0,100.0,-11.88,-6.07,-211.89000000000001,4.810080248810818
-0.0,-240.0,80.0,-12.22,-6.53,-210.66,5.969801671747567
-0.0,-240.0,60.0,-12.51,-5.98,-209.62,6.44763925789897
-0.0,-240.0,40.0,-12.620000000000001,-4.15,-208.78,6.415092516869887
-0.0,-260.0,200.0,-10.3,-2.31,-215.18,0.9984648216136657
-0.0,-260.0,180.0,-10.67,-2.65,-215.04,1.1282871974812023
-0.0,-260.0,160.0,-11.15,-3.38,-214.51,1.623154952553821
-0.0,-260.0,140.0,-11.75,-4.65,-213.49,3.029378154011148
-0.0,-260.0,120.0,-12.35,-6.3,-212.07,5.114644855706018
-0.0,-260.0,100.0,-12.77,-7.94,-210.59,7.251531700268571
-0.0,-260.0,80.0,-12.9,-8.65,-209.41,8.475215159510705
-0.0,-260.0,60.0,-12.76,-7.69,-208.74,8.18565892277463
-0.0,-260.0,40.0,-12.44,-4.23,-208.71,6.4220426656944545
-0.0,-280.0,200.0,-10.620000000000001,-2.24,-215.0,1.0650971786649324
-0.0,-280.0,180.0,-11.21,-2.59,-214.68,1.4281428499978586
-0.0,-280.0,160.0,-11.97,-3.39,-213.93,2.360443178727249
-0.0,-280.0,140.0,-12.790000000000001,-4.82,-212.64000000000001,4.137242076552925
-0.0,-280.0,120.0,-13.370000000000001,-6.93,-211.02,6.58557150139606
-0.0,-280.0,100.0,-13.35,-9.09,-209.6,8.86662461142909
-0.0,-280.0,80.0,-12.33,-10.31,-208.86,9.884897166890502
-0.0,-280.0,60.0,-10.73,-9.57,-209.42000000000002,8.68478163225765
-0.0,-280.0,40.0,-8.76,-5.68,-211.56,4.378085426302232
-0.0,-300.0,200.0,-11.01,-2.13,-214.68,1.268413181893031
-0.0,-300.0,180.0,-11.92,-2.25,-214.20000000000002,2.0916146872691437
-0.0,-300.0,160.0,-13.05,-2.82,-213.22,3.408890141967032
-0.0,-300.0,140.0,-14.14,-4.0200000000000005,-211.73000000000002,5.253499024459786
-0.0,-300.0,120.0,-14.61,-6.03,-210.02,7.346084126934562
-0.0,-300.0,100.0,-13.58,-8.31,-208.81,8.8646258804306
-0.0,-300.0,80.0,-10.75,-9.99,-208.83,9.366690557502148
-0.0,-300.0,60.0,-6.5,-10.32,-210.66,9.298694101861834
-0.0,-300.0,40.0,-1.0,-8.27,-215.34,10.63772400469198
-0.0,-320.0,200.0,-11.35,-2.0100000000000002,-214.42000000000002,1.5754085184484699
-0.0,-320.0,180.0,-12.55,-1.83,-213.78,2.827661931702587
-0.0,-320.0,160.0,-14.120000000000001,-1.83,-212.67000000000002,4.62226697627906
-0.0,-320.0,140.0,-15.55,-2.27,-211.07,6.564535931808132
-0.0,-320.0,120.0,-16.0,-3.37,-209.42000000000002,7.91558791246739
-0.0,-320.0,100.0,-14.18,-5.11,-208.45000000000002,7.759669580594255
-0.0,-320.0,80.0,-9.5,-6.9,-209.0,6.9357012623093865
-0.0,-320.0,60.0,-2.59,-8.540000000000001,-211.68,9.828992420385722
-0.0,-320.0,40.0,6.87,-10.200000000000001,-217.61,18.716550750605737
-0.0,-340.0,200.0,-11.44,-1.95,-214.31,1.6745363537409388
-0.0,-340.0,180.0,-12.89,-1.54,-213.70000000000002,3.2379827053274983
-0.0,-340.0,160.0,-14.77,-0.93,-212.61,5.428326814037633
-0.0,-340.0,140.0,-16.66,-0.34,-211.11,7.819261601967281
-0.0,-340.0,120.0,-17.37,-0.19,-209.63,9.144817767457155
-0.0,-340.0,100.0,-15.3,-0.78,-208.89000000000001,7.8671400140076235
-0.0,-340.0,80.0,-9.97,-2.12,-209.66,4.657103391594399
-0.0,-340.0,60.0,-2.14,-4.7700000000000005,-212.34,8.279949999849032
-0.0,-340.0,40.0,8.53,-9.64,-217.52,19.98954656814406
-0.0,-360.0,200.0,-11.31,-2.17,-214.44,1.5014899267061372
-0.0,-360.0,180.0,-12.71,-1.59,-213.97,3.0129341180981717
-0.0,-360.0,160.0,-14.67,-0.65,-213.11,5.288948099575186
-0.0,-360.0,140.0,-16.78,0.65,-211.89000000000001,7.972692895126461
-0.0,-360.0,120.0,-17.89,1.96,-210.69,9.861983167700098
-0.0,-360.0,100.0,-16.37,2.6,-210.11,9.255942523589908
-0.0,-360.0,80.0,-11.86,2.0,-210.66,6.091655932503086
-0.0,-360.0,60.0,-5.42,-0.54,-212.49,5.14317139516077
-0.0,-360.0,40.0,2.91,-6.36,-215.27,13.372760074120826
-0.0,-380.0,200.0,-10.950000000000001,-2.46,-214.63,1.1569926533906765
-0.0,-380.0,180.0,-12.120000000000001,-2.0,-214.37,2.3237667697081834
-0.0,-380.0,160.0,-13.870000000000001,-0.99,-213.85,4.308263223156173
-0.0,-380.0,140.0,-15.84,0.48,-213.02,6.796942842190155
-0.0,-380.0,120.0,-17.28,2.27,-212.13,9.072026895903695
-0.0,-380.0,100.0,-16.87,3.67,-211.54,9.71810639991146
-0.0,-380.0,80.0,-14.370000000000001,4.0200000000000005,-211.4,8.410553608413657
-0.0,-380.0,60.0,-10.77,2.48,-211.58,5.703582383029103
-0.0,-380.0,40.0,-6.47,-1.54,-211.72,4.341793638578418
-0.0,-400.0,200.0,-10.540000000000001,-2.81,-214.8,0.9327228956126309
-0.0,-400.0,180.0,-11.41,-2.48,-214.70000000000002,1.619571548280598
-0.0,-400.0,160.0,-12.75,-1.77,-214.44,2.990129094203125
-0.0,-400.0,140.0,-14.44,-0.46,-213.95000000000002,5.02210832220891
-0.0,-400.0,120.0,-15.98,1.19,-213.25,7.212244588198601
-0.0,-400.0,100.0,-16.63,2.84,-212.5,8.790857296077556
-0.0,-400.0,80.0,-16.31,3.93,-211.61,9.473458291458297
-0.0,-400.0,60.0,-15.51,3.92,-210.41,9.370839450123988
-0.0,-400.0,40.0,-13.99,2.3000000000000003,-208.73000000000002,8.414125741870027
10.0,-240.0,200.0,-10.03,-2.32,-215.12,0.8469545442348154
10.0,-240.0,180.0,-10.21,-2.5300000000000002,-215.11,0.8910286190690058
10.0,-240.0,160.0,-10.49,-2.98,-214.86,1.009421616570605
10.0,-240.0,140.0,-10.86,-3.7,-214.3,1.6180086526344657
10.0,-240.0,120.0,-11.25,-4.62,-213.45000000000002,2.7299069581214623
10.0,-240.0,100.0,-11.620000000000001,-5.57,-212.43,4.056125244614617
10.0,-240.0,80.0,-11.97,-5.97,-211.4,5.040118252580983
10.0,-240.0,60.0,-12.280000000000001,-5.6000000000000005,-210.52,5.498417226802632
10.0,-240.0,40.0,-12.450000000000001,-4.2700000000000005,-209.6,5.681020330891281
10.0,-260.0,200.0,-10.25,-2.34,-215.1,0.9014055690975
10.0,-260.0,180.0,-10.57,-2.65,-214.97,1.0094018030497054
10.0,-260.0,160.0,-11.040000000000001,-3.3200000000000003,-214.52,1.5013433984268911
10.0,-260.0,140.0,-11.58,-4.41,-213.70000000000002,2.693988121725852
10.0,-260.0,120.0,-12.14,-5.86,-212.5,4.495939501372323
10.0,-260.0,100.0,-12.540000000000001,-7.29,-211.23000000000002,6.342175651935218
10.0,-260.0,80.0,-12.66,-7.91,-210.18,7.405196283691605
10.0,-260.0,60.0,-12.620000000000001,-7.18,-209.5,7.2963355186011025
10.0,-260.0,40.0,-12.540000000000001,-4.44,-209.29,6.034418944687227
10.0,-280.0,200.0,-10.540000000000001,-2.31,-214.9,0.9290705032450475
10.0,-280.0,180.0,-11.07,-2.64,-214.63,1.2874750483019066
10.0,-280.0,160.0,-11.77,-3.36,-214.03,2.153841219774568
10.0,-280.0,140.0,-12.530000000000001,-4.68,-212.92000000000002,3.761814987476121
10.0,-280.0,120.0,-13.1,-6.5200000000000005,-211.5,5.924845314436489
10.0,-280.0,100.0,-13.030000000000001,-8.46,-210.17000000000002,7.966072558042634
10.0,-280.0,80.0,-12.280000000000001,-9.540000000000001,-209.48000000000002,8.920638542167252
10.0,-280.0,60.0,-11.01,-8.950000000000001,-209.75,8.027194528600887
10.0,-280.0,40.0,-9.52,-5.8100000000000005,-211.31,4.516236486279256
10.0,-300.0,200.0,-10.870000000000001,-2.2,-214.66,1.1167685525658386
10.0,-300.0,180.0,-11.72,-2.37,-214.25,1.882230591611985
10.0,-300.0,160.0,-12.71,-2.9,-213.4,3.0433619567839774
10.0,-300.0,140.0,-13.65,-3.97,-212.06,4.677639575683445
10.0,-300.0,120.0,-14.14,-5.79,-210.5,6.6450080511614145
10.0,-300.0,100.0,-13.31,-7.9,-209.29,8.182238813429985
10.0,-300.0,80.0,-10.870000000000001,-9.4,-209.06,8.771908116253842
10.0,-300.0,60.0,-7.4,-9.65,-210.48000000000002,8.514870051856334
10.0,-300.0,40.0,-2.77,-7.91,-214.5,8.938706394104239
10.0,-320.0,200.0,-11.16,-2.09,-214.45000000000002,1.3744206052006078
10.0,-320.0,180.0,-12.25,-1.95,-213.93,2.4883753736122687
10.0,-320.0,160.0,-13.59,-1.98,-212.9,4.031006325968739
10.0,-320.0,140.0,-14.9,-2.38,-211.46,5.8048283351017345
10.0,-320.0,120.0,-15.32,-3.39,-209.88,7.106130592664342
10.0,-320.0,100.0,-13.75,-4.98,-208.81,7.204403653322043
10.0,-320.0,80.0,-9.73,-6.51,-209.03,6.6602951886534285
10.0,-320.0,60.0,-4.13,-7.76,-211.19,8.400056666475532
10.0,-320.0,40.0,3.99,-9.1,-216.63,15.523579226454187
10.0,-340.0,200.0,-11.26,-2.04,-214.36,1.4774139568854767
10.0,-340.0,180.0,-12.52,-1.67,-213.85,2.8262328283423512
10.0,-340.0,160.0,-14.13,-1.1400000000000001,-212.93,4.689604674170307
10.0,-340.0,140.0,-15.780000000000001,-0.61,-211.55,6.799387619484564
10.0,-340.0,120.0,-16.43,-0.42,-210.11,8.06934396342106
10.0,-340.0,100.0,-14.620000000000001,-0.87,-209.23000000000002,7.146422321693551
10.0,-340.0,80.0,-10.08,-1.98,-209.68,4.653415090017218
10.0,-340.0,60.0,-3.77,-3.96,-211.87,6.713234093937139
10.0,-340.0,40.0,5.09,-8.19,-216.71,16.177461234693162
10.0,-360.0,200.0,-11.09,-2.19,-214.48000000000002,1.2876303817478079
10.0,-360.0,180.0,-12.31,-1.73,-214.09,2.5800178293957585
10.0,-360.0,160.0,-14.02,-0.86,-213.38,4.564562629650294
10.0,-360.0,140.0,-15.85,0.28,-212.33,6.887448874583387
10.0,-360.0,120.0,-16.86,1.51,-211.20000000000002,8.63419550392507
10.0,-360.0,100.0,-15.56,2.23,-210.5,8.30873588459761
10.0,-360.0,80.0,-11.73,1.9000000000000001,-210.9,5.833493978740355
10.0,-360.0,60.0,-6.66,-0.18,-212.23000000000002,4.420358808965617
10.0,-360.0,40.0,-0.27,-5.15,-214.76,9.955665321815513
10.0,-380.0,200.0,-10.78,-2.44,-214.68,1.012418885639735
10.0,-380.0,180.0,-11.81,-2.0300000000000002,-214.48000000000002,2.0207107660424857
10.0,-380.0,160.0,-13.24,-1.16,-214.06,3.64255295088486
10.0,-380.0,140.0,-15.0,0.11,-213.38,5.831148428911754
10.0,-380.0,120.0,-16.27,1.74,-212.58,7.862756005371142
10.0,-380.0,100.0,-15.91,3.09,-211.98000000000002,8.536453127616875
10.0,-380.0,80.0,-13.88,3.5300000000000002,-211.76,7.647366344042899
10.0,-380.0,60.0,-11.27,2.42,-211.68,5.708657635556714
10.0,-380.0,40.0,-8.28,-1.04,-211.34,3.6318193787687174
10.0,-400.0,200.0,-10.41,-2.73,-214.77,0.7898430223785027
10.0,-400.0,180.0,-11.19,-2.48,-214.73000000000002,1.4160762691324267
10.0,-400.0,160.0,-12.32,-1.86,-214.56,2.5606624142983008
10.0,-400.0,140.0,-13.82,-0.81,-214.18,4.30415287832577
10.0,-400.0,120.0,-15.17,0.67,-213.62,6.210777085035334
10.0,-400.0,100.0,-15.790000000000001,2.2,-212.94,7.670054237096373
10.0,-400.0,80.0,-15.71,3.24,-212.03,8.481499395743656
10.0,-400.0,60.0,-15.42,3.36,-210.71,8.817009243502014
10.0,-400.0,40.0,-14.61,2.16,-208.75,8.648504610624892
20.0,-240.0,200.0,-9.96,-2.32,-215.03,0.7462251670910054
20.0,-240.0,180.0,-10.15,-2.5100000000000002,-215.03,0.7921691738511408
20.0,-240.0,160.0,-10.41,-2.88,-214.85,0.9017272314841067
20.0,-240.0,140.0,-10.69,-3.49,-214.42000000000002,1.352801537550872
20.0,-240.0,120.0,-11.13,-4.32,-213.75,2.3431585520403875
20.0,-240.0,100.0,-11.42,-5.1000000000000005,-212.89000000000001,3.398548513704044
20.0,-240.0,80.0,-11.790000000000001,-5.51,-212.07,4.265397050685908
20.0,-240.0,60.0,-12.08,-5.29,-211.23000000000002,4.750451767990062
20.0,-240.0,40.0,-12.4,-4.42,-210.36,5.100324695546345
20.0,-260.0,200.0,-10.17,-2.36,-215.0,0.77483675700111
20.0,-260.0,180.0,-10.5,-2.66,-214.9,0.9151349627240808
20.0,-260.0,160.0,-10.88,-3.21,-214.57,1.3187539573400329
20.0,-260.0,140.0,-11.370000000000001,-4.18,-213.88,2.352524601359146
20.0,-260.0,120.0,-11.96,-5.46,-212.89000000000001,3.9484239893912063
20.0,-260.0,100.0,-12.290000000000001,-6.69,-211.8,5.504637317753092
20.0,-260.0,80.0,-12.450000000000001,-7.29,-210.81,6.51949783342245
20.0,-260.0,60.0,-12.55,-6.76,-210.21,6.537032354210889
20.0,-260.0,40.0,-12.700000000000001,-4.79,-209.72,5.890362637393392
20.0,-280.0,200.0,-10.450000000000001,-2.35,-214.84,0.8174545858945332
20.0,-280.0,180.0,-10.96,-2.67,-214.65,1.1938140558730261
20.0,-280.0,160.0,-11.52,-3.34,-214.09,1.9159885177108964
20.0,-280.0,140.0,-12.21,-4.5,-213.17000000000002,3.3361642645409373
20.0,-280.0,120.0,-12.76,-6.17,-211.91,5.304781993635555
20.0,-280.0,100.0,-12.870000000000001,-7.95,-210.75,7.219962049761759
20.0,-280.0,80.0,-12.15,-8.950000000000001,-210.02,8.125071815067233
20.0,-280.0,60.0,-11.41,-8.64,-210.18,7.6067530523870674
20.0,-280.0,40.0,-10.33,-6.18,-211.05,4.978585341239009
20.0,-300.0,200.0,-10.75,-2.27,-214.66,0.9925280852449447
20.0,-300.0,180.0,-11.47,-2.43,-214.31,1.6300711640906977
20.0,-300.0,160.0,-12.35,-2.96,-213.54,2.6739581148552074
20.0,-300.0,140.0,-13.22,-3.94,-212.4,4.157839823754637
20.0,-300.0,120.0,-13.74,-5.64,-210.94,6.061428214538223
20.0,-300.0,100.0,-13.1,-7.59,-209.74,7.611767994362409
20.0,-300.0,80.0,-11.01,-8.97,-209.41,8.240680311721846
20.0,-300.0,60.0,-8.5,-9.200000000000001,-210.39000000000001,7.922028275637491
20.0,-300.0,40.0,-4.64,-7.92,-213.56,7.588156034241784
20.0,-320.0,200.0,-10.99,-2.18,-214.49,1.1944839890094816
20.0,-320.0,180.0,-11.950000000000001,-2.08,-214.02,2.1599194429422592
20.0,-320.0,160.0,-13.15,-2.13,-213.15,3.5194334771380458
20.0,-320.0,140.0,-14.290000000000001,-2.5,-211.84,5.086937389038713
20.0,-320.0,120.0,-14.790000000000001,-3.45,-210.32,6.433256718023935
20.0,-320.0,100.0,-13.48,-4.91,-209.14000000000001,6.78215688405981
20.0,-320.0,80.0,-9.97,-6.29,-209.11,6.464228646946198
20.0,-320.0,60.0,-5.69,-7.08,-210.69,7.1955536270672065
20.0,-320.0,40.0,1.1500000000000001,-8.21,-215.39000000000001,12.458180123918583
20.0,-340.0,200.0,-11.06,-2.18,-214.41,1.2527298192347784
20.0,-340.0,180.0,-12.18,-1.84,-213.97,2.439666370633493
20.0,-340.0,160.0,-13.59,-1.3800000000000001,-213.16,4.062429322462116
20.0,-340.0,140.0,-15.040000000000001,-0.87,-211.94,5.9250292826280635
20.0,-340.0,120.0,-15.74,-0.64,-210.53,7.2323918588527825
20.0,-340.0,100.0,-14.26,-1.03,-209.49,6.686582983856548
20.0,-340.0,80.0,-10.19,-1.86,-209.70000000000002,4.65407047647539
20.0,-340.0,60.0,-5.36,-3.2800000000000002,-211.41,5.398567587795862
20.0,-340.0,40.0,1.74,-6.8500000000000005,-215.71,12.469405438913277
20.0,-360.0,200.0,-10.93,-2.2600000000000002,-214.54,1.1303326943869203
20.0,-360.0,180.0,-11.98,-1.84,-214.23000000000002,2.2248352748012605
20.0,-360.0,160.0,-13.43,-1.12,-213.63,3.885273735530099
20.0,-360.0,140.0,-15.05,-0.04,-212.73000000000002,5.949856468857039
20.0,-360.0,120.0,-16.05,1.12,-211.64000000000001,7.639574071896936
20.0,-360.0,100.0,-15.0,1.86,-210.87,7.546016962610142
20.0,-360.0,80.0,-11.700000000000001,1.78,-211.02,5.664488679483785
20.0,-360.0,60.0,-7.97,0.21,-212.1,3.9240581035453634
20.0,-360.0,40.0,-3.25,-4.12,-213.95000000000002,6.8089934645291
20.0,-380.0,200.0,-10.66,-2.5,-214.65,0.8917690283924437
20.0,-380.0,180.0,-11.540000000000001,-2.15,-214.53,1.7399747124599263
20.0,-380.0,160.0,-12.83,-1.44,-214.24,3.154712665204234
20.0,-380.0,140.0,-14.35,-0.33,-213.68,5.019807964454417
20.0,-380.0,120.0,-15.47,1.16,-212.99,6.812658218346198
20.0,-380.0,100.0,-15.31,2.49,-212.4,7.608578842333173
20.0,-380.0,80.0,-13.71,3.0700000000000003,-212.08,7.094171692311933
20.0,-380.0,60.0,-11.98,2.2,-211.77,5.706793495475368
20.0,-380.0,40.0,-10.16,-0.63,-211.01,3.774047164517168
20.0,-400.0,200.0,-10.38,-2.77,-214.75,0.7725231388120354
20.0,-400.0,180.0,-11.06,-2.58,-214.75,1.3060673795788638
20.0,-400.0,160.0,-12.06,-2.07,-214.65,2.2777164002570656
20.0,-400.0,140.0,-13.3,-1.1500000000000001,-214.36,3.69447858296675
20.0,-400.0,120.0,-14.530000000000001,0.13,-213.91,5.3644022966216856
20.0,-400.0,100.0,-15.15,1.54,-213.32,6.710932275027072
20.0,-400.0,80.0,-15.34,2.62,-212.49,7.69315877907118
20.0,-400.0,60.0,-15.47,2.86,-211.01,8.407125073412438
20.0,-400.0,40.0,-15.38,1.93,-208.86,8.914068207053381
