robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
100.0,-25.0,-275.0,0.0,0.0,117.38,26.8,-27.2,-176.12,-1.0,0.011,-0.005,0.018,0.237
100.0,-25.0,-325.0,0.0,0.0,117.38,26.58,-28.85,-127.05,-1.0,0.02,0.002,0.019,0.136
100.0,25.0,-275.0,0.0,0.0,117.38,26.22,23.16,-175.36,-0.999,0.027,-0.004,0.019,0.22
100.0,25.0,-325.0,0.0,0.0,117.38,25.92,21.68,-125.71,-0.999,0.03,0.001,0.023,0.105
150.0,-25.0,-275.0,0.0,0.0,117.38,-22.89,-27.5,-177.52,-1.0,0.009,-0.007,0.017,0.284
150.0,-25.0,-325.0,0.0,0.0,117.38,-23.55,-29.17,-127.88,-1.0,0.006,-0.001,0.02,0.212
150.0,25.0,-275.0,0.0,0.0,117.38,-22.81,23.07,-176.34,-1.0,0.024,-0.007,0.019,0.327
150.0,25.0,-325.0,-0.0,0.0,117.38,-23.42,21.93,-126.61,-0.999,0.023,-0.001,0.022,0.204
