200.0,170.0,230.0,-26.5,-3.1,-190.61,0.31906112267088005
200.0,170.0,210.0,-26.5,-3.11,-190.6,0.31559467676118497
200.0,170.0,190.0,-26.48,-3.12,-190.6,0.29949958263743376
200.0,170.0,170.0,-26.47,-3.11,-190.6,0.28930952282978206
200.0,170.0,150.0,-26.46,-3.12,-190.59,0.2774887385102318
200.0,170.0,130.0,-26.48,-3.14,-190.59,0.2989983277545205
200.0,170.0,110.0,-26.46,-3.13,-190.56,0.2668332812825263
200.0,170.0,90.0,-26.47,-3.14,-190.55,0.2747726332806829
200.0,170.0,70.0,-26.47,-3.18,-190.52,0.27964262908219184
200.0,170.0,50.0,-26.48,-3.2,-190.48,0.29137604568666964
200.0,170.0,30.0,-26.48,-3.2,-190.48,0.29137604568666964
200.0,160.0,230.0,-26.490000000000002,-3.1,-190.6,0.30561413579871904
200.0,160.0,210.0,-26.490000000000002,-3.14,-190.6,0.31208973068654133
200.0,160.0,190.0,-26.48,-3.1,-190.61,0.3016620625799713
200.0,160.0,170.0,-26.48,-3.14,-190.58,0.2947880594596768
200.0,160.0,150.0,-26.51,-3.2,-190.54,0.3277193921634774
200.0,160.0,130.0,-26.490000000000002,-3.17,-190.54,0.2988310559496773
200.0,160.0,110.0,-26.48,-3.18,-190.53,0.2908607914449796
200.0,160.0,90.0,-26.490000000000002,-3.19,-190.51,0.29966648127543394
200.0,160.0,70.0,-26.490000000000002,-3.21,-190.5,0.3067572330035611
200.0,160.0,50.0,-26.48,-3.19,-190.48,0.28705400188814667
200.0,160.0,30.0,-26.490000000000002,-3.23,-190.46,0.31384709652950704
200.0,150.0,230.0,-26.53,-3.15,-190.58,0.34190641994557885
200.0,150.0,210.0,-26.5,-3.12,-190.59,0.31272991542223694
200.0,150.0,190.0,-26.5,-3.17,-190.57,0.3170173496829431
200.0,150.0,170.0,-26.48,-3.15,-190.58,0.29732137494637334
200.0,150.0,150.0,-26.47,-3.16,-190.55,0.2805352027821119
200.0,150.0,130.0,-26.5,-3.15,-190.56,0.30789608636681226
200.0,150.0,110.0,-26.46,-3.15,-190.55,0.268514431641954
200.0,150.0,90.0,-26.47,-3.18,-190.52,0.27964262908219184
200.0,150.0,70.0,-26.46,-3.19,-190.48,0.2690724809414747
200.0,150.0,50.0,-26.490000000000002,-3.22,-190.47,0.30903074280725146
200.0,150.0,30.0,-26.490000000000002,-3.23,-190.44,0.31448370387033114
200.0,140.0,230.0,-26.51,-3.14,-190.59,0.32542280190546025
200.0,140.0,210.0,-26.51,-3.14,-190.59,0.32542280190546025
200.0,140.0,190.0,-26.490000000000002,-3.12,-190.59,0.3038091506192671
200.0,140.0,170.0,-26.46,-3.14,-190.57,0.27313000567494916
200.0,140.0,150.0,-26.47,-3.15,-190.55,0.27748873851023326
200.0,140.0,130.0,-26.48,-3.16,-190.55,0.28948229652260515
200.0,140.0,110.0,-26.46,-3.19,-190.52,0.2749545416973527
200.0,140.0,90.0,-26.48,-3.21,-190.49,0.29681644159311815
200.0,140.0,70.0,-26.5,-3.22,-190.48,0.318276609256791
200.0,140.0,50.0,-26.47,-3.22,-190.44,0.29223278392405005
200.0,140.0,30.0,-26.45,-3.22,-190.42000000000002,0.27748873851023154
