robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
100.0,-25.0,-275.0,-0.0,0.0,-139.347,28.49,-26.34,-179.78,-0.564,0.825,-0.003,0.019,0.165
100.0,-25.0,-325.0,0.0,0.0,-139.347,28.44,-27.59,-130.49,-0.571,0.82,0.004,0.019,0.087
100.0,25.0,-275.0,0.0,0.0,-139.347,28.34,22.98,-179.27,-0.564,0.825,0.001,0.02,0.137
100.0,25.0,-325.0,0.0,0.0,-139.347,27.96,21.86,-129.38,-0.574,0.818,0.005,0.021,0.085
150.0,-25.0,-275.0,-0.0,0.0,-139.347,-20.74,-26.44,-180.62,-0.563,0.826,-0.003,0.023,0.179
150.0,-25.0,-325.0,0.0,0.0,-139.347,-21.09,-27.62,-130.51,-0.574,0.819,0.002,0.02,0.108
150.0,25.0,-275.0,0.0,0.0,-139.347,-20.8,22.9,-179.5,-0.558,0.829,-0.002,0.024,0.185
150.0,25.0,-325.0,0.0,0.0,-139.347,-21.77,21.58,-129.37,-0.573,0.819,0.003,0.018,0.089
